study_hours_per_week,attendance_rate,midterm_score,homework_avg_score,sleep_hours_per_night,time_on_social_media_min_per_day,gender,commute_time_minutes,has_part_time_job,favorite_music_genre,final_exam_score
5.8,0.57,74.0,64.0,6.9,287.0,1.0,22.0,1.0,calm,70.0
31.3,0.84,40.0,59.0,7.7,229.0,0.0,89.0,1.0,calm,85.0
28.2,0.73,84.0,60.0,7.4,254.0,0.0,5.0,0.0,calm,98.0
26.8,0.71,62.0,63.0,8.0,158.0,0.0,65.0,1.0,energetic,92.0
15.9,0.66,55.0,46.0,9.1,240.0,1.0,49.0,0.0,calm,79.0
17.0,0.57,78.0,63.0,8.8,249.0,1.0,84.0,0.0,calm,77.0
23.0,0.56,74.0,52.0,5.9,191.0,1.0,63.0,0.0,energetic,81.0
29.2,0.94,79.0,56.0,-1.6282651690001027,193.0,0.0,39.0,0.0,calm,100.0
35.4,1.0,61.0,49.0,7.3,168.0,0.0,22.0,0.0,calm,98.0
22.8,0.85,71.0,47.0,17.659012275483335,72.0,0.0,55.0,0.0,energetic,94.0
28.6,0.71,81.0,60.0,7.8,258.0,1.0,49.0,0.0,energetic,97.0
38.5,0.79,62.0,49.0,5.1,188.0,1.0,65.0,0.0,energetic,100.0
34.4,0.92,76.0,59.0,4.3,168.0,0.0,71.0,0.0,calm,100.0
23.3,0.84,71.0,47.0,4.7,296.0,1.0,69.0,0.0,energetic,86.0
24.3,0.58,73.0,46.0,9.0,258.0,1.0,35.0,0.0,calm,79.0
31.5,0.86,54.0,49.0,5.6,191.0,1.0,44.0,0.0,energetic,92.0
13.3,0.65,59.0,42.0,8.4,89.0,0.0,42.0,0.0,calm,73.0
34.2,0.66,92.0,65.0,5.0,172.0,0.0,34.0,0.0,energetic,100.0
34.2,0.9,76.0,72.0,6.5,227.0,0.0,16.0,0.0,energetic,100.0
34.1,0.68,86.0,62.0,4.4,172.0,1.0,61.0,0.0,energetic,100.0
20.5,0.7,43.0,46.0,8.6,267.0,1.0,70.0,0.0,calm,73.0
34.6,0.78,66.0,52.0,9.9,255.0,1.0,89.0,0.0,calm,97.0
32.7,1.0,91.0,67.0,6.8,198.0,1.0,56.0,1.0,calm,100.0
29.3,0.81,74.0,44.0,9.3,176.0,1.0,62.0,1.0,energetic,93.0
24.3,0.79,73.0,61.0,7.6,142.0,0.0,71.0,1.0,calm,89.0
23.7,0.83,84.0,72.0,5.1,92.0,1.0,15.0,0.0,energetic,100.0
5.3,0.56,59.0,66.0,5.0,246.0,0.0,13.0,0.0,energetic,67.0
35.3,0.83,73.0,48.0,9.2,277.0,1.0,53.0,0.0,calm,98.0
15.9,0.79,78.0,52.0,5.8,61.0,1.0,16.0,0.0,energetic,95.0
7.2,0.67,54.0,47.0,4.1,120.0,1.0,62.0,0.0,energetic,64.0
23.0,0.85,72.0,55.0,8.1,214.0,0.0,30.0,0.0,calm,95.0
14.2,0.61,87.0,66.0,6.6,250.0,0.0,44.0,0.0,calm,86.0
39.2,0.79,70.0,50.0,9.2,289.0,0.0,57.0,1.0,energetic,100.0
27.7,1.0,89.0,49.0,6.8,34.0,1.0,44.0,0.0,calm,100.0
34.6,0.72,68.0,44.0,9.7,61.0,0.0,87.0,1.0,calm,95.0
24.2,0.83,71.0,42.0,9.0,261.0,1.0,19.0,1.0,energetic,87.0
16.6,0.62,57.0,39.0,8.7,188.0,1.0,43.0,0.0,energetic,74.0
13.6,0.62,57.0,38.0,6.3,277.0,0.0,30.0,1.0,calm,72.0
9.9,1.3734821653515517,92.0,58.0,8.0,121.0,1.0,81.0,1.0,calm,79.0
35.9,0.84,83.0,74.0,6.9,203.0,0.0,88.0,0.0,energetic,100.0
30.4,0.86,73.0,56.0,4.2,161.0,0.0,52.0,0.0,energetic,94.0
37.5,0.82,83.0,63.0,5.1,176.0,1.0,26.0,0.0,calm,100.0
28.3,0.87,63.0,54.0,9.4,272.0,0.0,70.0,0.0,calm,87.0
32.6,0.97,58.0,60.0,5.8,113.0,0.0,58.0,0.0,calm,97.0
27.2,0.87,66.0,62.0,6.3,50.0,1.0,11.0,1.0,energetic,98.0
21.7,0.83,75.0,44.0,9.1,181.0,0.0,36.0,0.0,calm,90.0
7.4,0.37,84.0,55.0,4.7,137.0,1.0,43.0,0.0,energetic,77.0
21.6,0.73,47.0,41.0,8.4,122.0,0.0,17.0,0.0,calm,74.0
26.5,0.81,43.0,36.0,10.0,239.0,1.0,68.0,0.0,energetic,81.0
32.5,0.71,45.0,52.0,7.2,204.0,1.0,46.0,1.0,calm,85.0
18.5,0.67,91.0,62.0,4.4,292.0,1.0,11.0,1.0,energetic,89.0
23.5,0.71,86.0,56.0,9.3,51.0,1.0,53.0,0.0,energetic,97.0
6.4,0.46,89.0,59.0,6.5,205.0,0.0,79.0,0.0,energetic,71.0
32.7,0.82,82.0,45.0,5.2,243.0,1.0,23.0,0.0,energetic,100.0
13.1,0.51,75.0,54.0,9.2,254.0,1.0,76.0,1.0,calm,80.0
34.9,0.92,43.0,37.0,4.2,34.0,1.0,15.0,1.0,calm,95.0
25.6,0.67,81.0,53.0,5.2,151.0,1.0,54.0,0.0,calm,97.0
10.5,0.65,76.0,59.0,4.4,44.0,0.0,62.0,1.0,energetic,81.0
31.4,0.75,68.0,42.0,5.7,72.0,1.0,5.0,0.0,energetic,93.0
29.4,0.73,70.0,60.0,5.2,238.0,0.0,64.0,0.0,calm,91.0
24.2,0.8,45.0,43.0,5.8,185.0,0.0,66.0,0.0,energetic,75.0
32.8,0.96,90.0,51.0,4.3,297.0,1.0,49.0,0.0,calm,100.0
22.9,0.79,91.0,67.0,4.0,181.0,1.0,85.0,0.0,energetic,100.0
30.6,0.79,90.0,52.0,4.2,167.0,1.0,31.0,0.0,calm,100.0
19.3,0.79,47.0,38.0,5.2,215.0,0.0,40.0,0.0,energetic,70.0
30.8,0.91,93.0,62.0,8.9,183.0,0.0,76.0,1.0,calm,100.0
16.6,0.64,62.0,40.0,4.1,276.0,0.0,43.0,0.0,energetic,68.0
28.2,0.78,85.0,52.0,6.8,78.0,0.0,33.0,1.0,calm,98.0
9.3,0.6,52.0,62.0,6.8,58.0,1.0,38.0,0.0,energetic,74.0
19.2,0.74,50.0,39.0,7.8,255.0,0.0,55.0,0.0,calm,79.0
31.8,0.87,90.0,73.0,9.9,251.0,0.0,15.0,0.0,energetic,100.0
27.3,0.9,91.0,49.0,4.7,232.0,0.0,75.0,0.0,calm,98.0
35.6,1.0,75.0,70.0,9.0,265.0,1.0,47.0,1.0,energetic,100.0
33.4,0.75,52.0,53.0,8.8,277.0,1.0,35.0,0.0,calm,87.0
32.3,0.83,94.0,68.0,8.0,127.0,1.0,81.0,1.0,calm,100.0
32.6,0.79,65.0,42.0,8.0,138.0,0.0,6.0,0.0,energetic,95.0
10.0,0.63,55.0,55.0,4.9,32.0,0.0,36.0,1.0,energetic,73.0
14.3,0.64,63.0,52.0,8.9,180.0,1.0,23.0,1.0,calm,72.0
8.1,0.44,56.0,56.0,9.7,260.0,0.0,12.0,1.0,energetic,62.0
8.3,0.61,74.0,57.0,9.2,180.0,1.0,89.0,1.0,calm,73.0
37.2,1.0,77.0,71.0,5.9,251.0,1.0,90.0,1.0,calm,100.0
15.8,0.56,81.0,56.0,7.2,256.0,1.0,31.0,0.0,energetic,80.0
11.7,0.64,88.0,49.0,9.3,196.0,0.0,10.0,0.0,calm,82.0
28.4,0.94,64.0,54.0,6.0,99.0,0.0,49.0,0.0,energetic,94.0
22.7,0.81,70.0,53.0,9.3,117.0,1.0,11.0,0.0,calm,95.0
15.4,0.75,41.0,47.0,7.9,31.0,1.0,10.0,1.0,energetic,82.0
14.7,0.66,45.0,42.0,5.6,97.0,1.0,17.0,0.0,energetic,71.0
7.0,0.54,46.0,49.0,5.3,84.0,1.0,13.0,1.0,calm,66.0
31.4,0.92,91.0,77.0,9.6,185.0,0.0,31.0,0.0,calm,100.0
23.4,0.71,71.0,71.0,7.9,203.0,0.0,66.0,0.0,calm,91.0
16.0,0.59,44.0,43.0,9.5,250.0,1.0,67.0,0.0,calm,70.0
25.8,0.71,53.0,46.0,5.2,265.0,0.0,63.0,0.0,energetic,85.0
19.8,0.63,83.0,74.0,4.1,153.0,1.0,87.0,0.0,calm,94.0
31.1,0.99,57.0,47.0,8.2,225.0,0.0,80.0,0.0,energetic,97.0
15.2,0.62,83.0,62.0,8.9,47.0,0.0,30.0,0.0,energetic,87.0
37.7,0.84,67.0,64.0,6.4,39.0,0.0,88.0,0.0,calm,100.0
20.9,0.52,65.0,40.0,5.1,282.0,0.0,33.0,1.0,calm,75.0
8.8,0.58,82.0,59.0,9.2,199.0,0.0,44.0,0.0,energetic,74.0
17.2,0.82,64.0,59.0,4.3,199.0,0.0,45.0,0.0,calm,78.0
16.8,0.82,50.0,39.0,7.3,250.0,1.0,69.0,1.0,energetic,78.0
24.3,0.8,89.0,54.0,9.5,135.0,1.0,34.0,1.0,calm,100.0
5.1,0.46,46.0,37.0,6.0,221.0,0.0,39.0,0.0,energetic,58.0
19.2,0.78,86.0,55.0,6.9,55.0,1.0,49.0,1.0,calm,95.0
30.5,0.88,55.0,49.0,6.2,163.0,1.0,37.0,0.0,calm,94.0
32.8,0.9,78.0,61.0,8.9,216.0,1.0,80.0,0.0,calm,100.0
22.2,0.77,,53.0,8.8,134.0,1.0,41.0,1.0,energetic,97.0
33.8,0.92,84.0,67.0,9.6,169.0,1.0,45.0,1.0,energetic,100.0
34.5,0.66,50.0,43.0,5.1,,0.0,51.0,0.0,calm,88.0
35.6,1.0,44.0,41.0,7.8,171.0,0.0,43.0,1.0,energetic,94.0
10.7,0.59,65.0,59.0,5.5,263.0,0.0,59.0,0.0,calm,72.0
38.4,1.0,86.0,76.0,6.8,267.0,1.0,14.0,0.0,calm,100.0
35.3,0.85,52.0,41.0,7.3,79.0,0.0,60.0,1.0,energetic,100.0
25.4,0.91,94.0,55.0,9.6,288.0,0.0,67.0,1.0,calm,98.0
35.6,0.81,51.0,42.0,8.4,236.0,0.0,64.0,0.0,energetic,92.0
17.4,0.81,43.0,59.0,5.6,187.0,0.0,84.0,0.0,calm,75.0
35.6,0.9,86.0,67.0,6.9,268.0,1.0,28.0,0.0,energetic,100.0
11.2,0.4,53.0,59.0,8.6,208.0,1.0,62.0,1.0,calm,64.0
16.9,0.64,81.0,74.0,9.2,168.0,0.0,17.0,1.0,calm,91.0
20.2,0.79,,62.0,7.8,91.0,0.0,45.0,1.0,calm,89.0
20.6,0.76,79.0,47.0,6.1,87.0,1.0,59.0,1.0,calm,94.0
20.5,0.63,64.0,64.0,6.7,67.0,0.0,45.0,1.0,calm,89.0
19.0,0.69,58.0,51.0,9.7,215.0,0.0,33.0,1.0,calm,74.0
17.5,0.62,70.0,64.0,5.1,82.0,0.0,78.0,0.0,calm,82.0
28.9,0.84,88.0,74.0,8.3,272.0,1.0,37.0,1.0,energetic,100.0
9.2,0.54,60.0,43.0,8.7,251.0,0.0,57.0,1.0,energetic,63.0
8.9,0.55,78.0,65.0,8.3,290.0,0.0,72.0,0.0,calm,78.0
9.8,0.63,87.0,51.0,9.2,226.0,0.0,,0.0,energetic,75.0
24.9,0.64,62.0,40.0,6.2,52.0,1.0,21.0,0.0,energetic,86.0
38.7,0.72,68.0,52.0,7.9,149.0,1.0,59.0,0.0,calm,100.0
28.5,0.8,93.0,58.0,5.9,590.894144940123,0.0,74.0,0.0,calm,99.0
26.4,0.91,47.0,47.0,9.4,285.0,0.0,50.0,1.0,calm,83.0
5.9,0.57,95.0,72.0,6.4,253.0,1.0,23.0,0.0,calm,80.0
36.0,0.76,79.0,72.0,6.2,116.0,1.0,17.0,0.0,calm,100.0
34.5,0.85,42.0,62.0,9.7,143.0,0.0,26.0,0.0,energetic,100.0
10.5,0.44,92.0,51.0,6.0,52.0,0.0,86.0,1.0,calm,80.0
25.6,0.78,86.0,47.0,5.7,148.0,0.0,16.0,0.0,energetic,96.0
29.4,0.7,54.0,56.0,6.7,284.0,0.0,42.0,1.0,energetic,93.0
27.6,0.61,55.0,62.0,4.4,121.0,1.0,32.0,1.0,calm,87.0
6.3,0.49,81.0,59.0,7.1,182.0,0.0,15.0,1.0,calm,75.0
29.5,0.75,73.0,72.0,8.7,169.0,0.0,88.0,0.0,calm,98.0
10.2,0.87,65.0,60.0,8.3,129.0,1.0,41.0,1.0,energetic,82.0
26.2,0.74,46.0,56.0,7.9,235.0,1.0,12.0,1.0,calm,86.0
7.3,0.58,60.0,66.0,9.6,54.0,0.0,12.0,0.0,calm,72.0
16.1,0.72,88.0,56.0,9.1,54.0,0.0,23.0,0.0,calm,88.0
7.6,0.56,91.0,75.0,6.5,169.0,0.0,48.0,1.0,energetic,84.0
39.8,0.93,92.0,72.0,4.9,137.0,0.0,54.0,0.0,calm,100.0
25.2,0.74,47.0,39.0,5.5,85.0,1.0,65.0,0.0,calm,80.0
10.6,0.65,57.0,56.0,9.5,199.0,0.0,58.0,0.0,calm,68.0
33.8,0.76,78.0,56.0,9.4,138.0,1.0,65.0,1.0,calm,100.0
21.0,0.77,63.0,55.0,4.3,61.0,1.0,55.0,1.0,energetic,91.0
29.5,0.75,70.0,48.0,8.3,273.0,0.0,49.0,0.0,calm,96.0
32.6,0.76,59.0,56.0,5.8,89.0,1.0,67.0,1.0,calm,94.0
16.9,0.69,50.0,65.0,4.7,261.0,1.0,56.0,0.0,calm,74.0
21.9,0.71,68.0,41.0,9.9,137.0,1.0,72.0,0.0,calm,85.0
24.1,0.72,87.0,61.0,8.8,262.0,1.0,53.0,0.0,calm,100.0
20.2,0.82,91.0,57.0,7.9,165.0,1.0,67.0,0.0,calm,97.0
17.8,0.74,48.0,54.0,4.0,86.0,0.0,13.0,0.0,calm,80.0
10.5,0.57,66.0,65.0,6.6,182.0,0.0,89.0,1.0,calm,71.0
-25.345319681415223,0.6,55.0,65.0,7.0,285.0,0.0,15.0,0.0,energetic,69.0
10.6,0.72,44.0,56.0,6.1,100.0,1.0,20.0,0.0,calm,70.0
27.7,0.88,76.0,60.0,9.6,204.0,1.0,62.0,0.0,energetic,100.0
32.1,0.73,42.0,38.0,9.3,49.0,1.0,67.0,1.0,calm,92.0
32.9,0.92,89.0,72.0,8.8,144.0,1.0,86.0,0.0,energetic,100.0
26.5,0.84,60.0,67.0,5.5,120.0,0.0,10.0,0.0,energetic,96.0
18.7,0.7,77.0,64.0,4.9,264.0,1.0,85.0,1.0,calm,89.0
29.7,0.93,52.0,45.0,9.6,49.0,0.0,9.0,1.0,calm,93.0
26.8,0.72,65.0,52.0,9.7,30.0,0.0,30.0,0.0,energetic,95.0
38.1,0.87,65.0,67.0,8.8,104.0,0.0,46.0,0.0,calm,100.0
20.5,0.77,94.0,72.0,6.3,119.0,1.0,84.0,0.0,calm,100.0
25.2,0.65,41.0,57.0,5.3,43.0,0.0,63.0,0.0,calm,79.0
19.6,0.6,41.0,55.0,6.2,169.0,0.0,45.0,1.0,calm,69.0
12.3,0.65,76.0,55.0,7.7,206.0,1.0,88.0,1.0,energetic,78.0
17.9,0.67,40.0,39.0,7.0,245.0,0.0,78.0,1.0,calm,70.0
26.1,0.73,58.0,62.0,8.0,138.0,0.0,62.0,0.0,calm,90.0
13.3,0.62,92.0,74.0,4.6,261.0,0.0,77.0,1.0,energetic,85.0
17.7,0.53,61.0,51.0,5.8,215.0,0.0,57.0,0.0,energetic,74.0
22.7,0.8,84.0,67.0,7.5,285.0,0.0,22.0,1.0,energetic,91.0
27.5,0.68,63.0,51.0,7.6,35.0,0.0,35.0,1.0,calm,94.0
36.4,0.87,76.0,67.0,4.1,158.0,0.0,12.0,1.0,calm,100.0
34.5,0.99,62.0,44.0,4.4,264.0,0.0,22.0,1.0,calm,99.0
6.1,0.62,,66.0,4.8,274.0,1.0,17.0,1.0,energetic,69.0
30.2,0.87,49.0,50.0,7.2,220.0,0.0,23.0,0.0,energetic,88.0
24.9,0.75,81.0,66.0,7.8,42.0,1.0,29.0,1.0,calm,100.0
25.2,0.77,67.0,48.0,9.1,181.0,1.0,65.0,0.0,calm,91.0
31.3,0.82,52.0,62.0,8.9,139.0,1.0,51.0,1.0,energetic,95.0
10.8,0.63,73.0,57.0,9.9,89.0,1.0,50.0,1.0,energetic,80.0
17.8,0.68,94.0,62.0,4.7,113.0,1.0,62.0,0.0,energetic,93.0
11.0,0.68,45.0,51.0,6.0,105.0,1.0,6.0,0.0,calm,74.0
15.9,0.53,75.0,46.0,5.9,231.0,0.0,37.0,1.0,calm,77.0
30.3,0.72,60.0,60.0,8.0,87.0,0.0,42.0,0.0,energetic,88.0
24.1,0.8,45.0,54.0,4.1,197.0,1.0,90.0,0.0,calm,80.0
13.7,0.71,45.0,48.0,5.6,202.0,1.0,22.0,1.0,energetic,73.0
38.0,0.65,44.0,61.0,4.5,69.0,0.0,60.0,1.0,energetic,88.0
21.8,0.68,56.0,49.0,8.4,41.0,1.0,41.0,1.0,calm,82.0
24.5,0.87,84.0,55.0,5.3,263.0,1.0,67.0,0.0,energetic,100.0
8.1,0.44,78.0,71.0,8.6,237.0,0.0,14.0,1.0,calm,71.0
9.8,0.56,68.0,45.0,6.0,153.0,1.0,63.0,0.0,energetic,75.0
35.0,0.92,82.0,49.0,5.4,185.0,0.0,62.0,1.0,calm,100.0
20.1,0.68,63.0,50.0,8.6,289.0,0.0,46.0,1.0,energetic,79.0
6.1,0.36,95.0,54.0,7.3,220.0,0.0,8.0,0.0,energetic,70.0
14.0,0.75,79.0,51.0,4.9,93.0,0.0,40.0,1.0,energetic,83.0
11.8,0.7,43.0,34.0,7.3,225.0,1.0,77.0,0.0,energetic,66.0
38.8,0.97,45.0,60.0,5.8,237.0,0.0,34.0,1.0,energetic,100.0
9.6,0.75,46.0,44.0,5.5,152.0,1.0,70.0,1.0,energetic,71.0
23.5,0.77,82.0,65.0,5.2,82.0,1.0,42.0,1.0,calm,96.0
8.4,0.61,60.0,53.0,6.7,67.0,0.0,35.0,1.0,calm,69.0
38.6,0.9,76.0,69.0,7.0,255.0,0.0,20.0,1.0,calm,100.0
15.6,0.7,72.0,69.0,,51.0,0.0,9.0,0.0,calm,92.0
8.9,0.55,95.0,53.0,9.8,190.0,0.0,89.0,0.0,calm,79.0
27.5,0.75,82.0,74.0,6.2,183.0,0.0,38.0,0.0,energetic,98.0
12.6,0.63,88.0,55.0,8.1,280.0,0.0,53.0,0.0,energetic,76.0
36.1,0.72,88.0,68.0,4.6,188.0,0.0,9.0,1.0,energetic,100.0
14.6,0.48,42.0,57.0,,222.0,1.0,44.0,1.0,energetic,61.0
11.2,0.58,83.0,50.0,6.6,181.0,0.0,13.0,1.0,energetic,79.0
7.0,0.58,90.0,70.0,7.6,47.0,1.0,17.0,0.0,energetic,87.0
15.0,0.65,85.0,53.0,9.9,280.0,1.0,15.0,0.0,calm,89.0
19.2,0.66,64.0,44.0,7.5,254.0,1.0,72.0,1.0,calm,82.0
38.3,0.78,40.0,52.0,5.6,155.0,1.0,40.0,0.0,calm,91.0
17.3,0.84,48.0,8.032179310019515,6.1,173.0,0.0,16.0,1.0,calm,73.0
21.7,0.66,,39.0,9.7,150.0,0.0,52.0,1.0,energetic,71.0
6.5,0.46,82.0,74.0,7.4,224.0,1.0,45.0,0.0,calm,81.0
8.9,0.5,83.0,58.0,8.6,181.0,1.0,17.0,1.0,calm,75.0
33.4,0.92,87.0,63.0,4.5,105.0,1.0,53.0,0.0,calm,100.0
39.3,0.76,46.0,63.0,9.9,273.0,1.0,16.0,1.0,calm,93.0
33.6,0.9,89.0,67.0,4.1,105.0,1.0,87.0,0.0,energetic,100.0
15.8,0.55,64.0,42.0,9.9,262.0,0.0,9.0,0.0,energetic,72.0
38.3,0.95,62.0,45.0,7.7,89.0,0.0,84.0,0.0,energetic,100.0
37.9,1.0,55.0,57.0,5.5,177.0,0.0,44.0,1.0,calm,100.0
35.1,0.7,83.0,45.0,5.6,144.0,1.0,65.0,0.0,energetic,100.0
21.6,0.8,80.0,53.0,4.9,167.0,0.0,41.0,1.0,energetic,86.0
9.2,0.67,,61.0,9.0,77.0,1.0,34.0,1.0,energetic,77.0
31.6,0.75,55.0,42.0,7.3,177.0,0.0,50.0,0.0,energetic,84.0
30.4,0.93,92.0,64.0,8.5,157.0,1.0,82.0,0.0,calm,100.0
13.9,0.5,91.0,64.0,4.3,231.0,1.0,37.0,1.0,energetic,85.0
26.0,0.73,85.0,57.0,6.4,,1.0,28.0,0.0,calm,100.0
37.7,1.0,76.0,62.0,7.1,187.0,1.0,38.0,1.0,calm,100.0
36.8,0.82,62.0,57.0,4.5,64.0,0.0,9.0,1.0,calm,98.0
13.7,0.65,75.0,57.0,7.5,136.0,1.0,45.0,0.0,calm,86.0
27.1,0.84,80.0,56.0,7.5,50.0,0.0,23.0,1.0,energetic,99.0
13.2,0.73,86.0,51.0,6.3,153.0,0.0,26.0,1.0,calm,83.0
5.6,0.62,91.0,53.0,5.7,81.0,0.0,84.0,1.0,energetic,76.0
10.9,0.81,61.0,59.0,7.6,234.0,1.0,76.0,1.0,calm,82.0
5.5,0.58,53.0,55.0,7.4,294.0,1.0,89.0,0.0,energetic,68.0
27.7,0.7,45.0,54.0,9.7,243.0,0.0,79.0,0.0,calm,81.0
25.2,0.6,75.0,55.0,9.9,90.0,0.0,58.0,1.0,calm,93.0
5.1,0.44,46.0,43.0,6.4,120.0,0.0,71.0,0.0,energetic,57.0
24.9,0.68,72.0,54.0,8.4,259.0,0.0,17.0,1.0,energetic,87.0
31.7,0.78,73.0,63.0,5.0,181.0,0.0,14.0,0.0,energetic,95.0
28.2,0.98,87.0,61.0,6.2,207.0,0.0,53.0,1.0,calm,100.0
25.9,0.09882116661381657,47.0,39.0,9.5,41.0,0.0,51.0,0.0,calm,81.0
12.5,0.6,62.0,59.0,7.1,242.0,0.0,59.0,1.0,calm,72.0
16.1,0.65,79.0,57.0,8.6,268.0,0.0,14.0,0.0,calm,81.0
6.1,0.69,90.0,66.0,5.0,83.0,1.0,74.0,1.0,calm,89.0
6.1,0.67,52.0,47.0,8.9,93.0,1.0,78.0,1.0,energetic,69.0
17.0,0.66,46.0,56.0,5.2,140.0,1.0,62.0,1.0,energetic,70.0
38.9,0.84,88.0,71.0,8.4,295.0,1.0,41.0,0.0,calm,100.0
38.7,0.71,74.0,68.0,4.5,224.0,1.0,78.0,0.0,calm,100.0
28.9,0.86,92.0,50.0,4.6,252.0,0.0,68.0,0.0,energetic,100.0
6.4,0.54,44.0,43.0,9.9,191.0,1.0,83.0,0.0,energetic,57.0
11.5,0.74,49.0,48.0,6.6,101.0,0.0,21.0,1.0,calm,72.0
35.3,0.94,47.0,48.0,8.4,268.0,0.0,53.0,1.0,energetic,88.0
13.3,0.69,43.0,44.0,4.4,198.0,0.0,31.0,0.0,energetic,62.0
7.5,0.57,63.0,56.0,5.5,63.0,1.0,45.0,0.0,energetic,73.0
7.7,0.51,,49.0,9.3,178.0,1.0,51.0,0.0,energetic,64.0
16.3,0.73,47.0,47.0,7.5,89.0,0.0,78.0,0.0,energetic,77.0
31.7,0.72,58.0,51.0,6.5,294.0,1.0,29.0,0.0,energetic,91.0
23.9,0.71,84.0,66.0,6.8,44.0,1.0,67.0,0.0,calm,100.0
11.6,0.62,47.0,61.0,5.3,192.0,1.0,86.0,1.0,energetic,72.0
18.1,0.57,55.0,57.0,9.1,150.0,0.0,71.0,1.0,energetic,71.0
20.7,0.64,52.0,55.0,7.6,114.0,1.0,82.0,0.0,calm,82.0
5.8,0.57,52.0,36.0,4.1,297.0,1.0,30.0,1.0,calm,57.0
17.0,0.73,87.0,57.0,4.7,192.0,0.0,53.0,1.0,calm,86.0
20.8,0.76,63.0,62.0,7.4,67.0,1.0,57.0,0.0,calm,89.0
16.9,0.61,63.0,47.0,7.1,73.0,1.0,53.0,1.0,calm,81.0
36.1,0.87,50.0,41.0,5.6,262.0,1.0,64.0,0.0,calm,98.0
26.9,0.81,68.0,44.0,4.6,120.0,0.0,49.0,0.0,energetic,87.0
26.5,0.68,82.0,47.0,8.8,136.0,1.0,28.0,1.0,calm,93.0
6.0,0.66,52.0,37.0,9.2,172.0,0.0,63.0,0.0,calm,66.0
27.0,0.76,44.0,101.39406664662935,4.3,60.0,0.0,88.0,0.0,energetic,80.0
8.9,0.78,41.0,42.0,5.4,166.0,0.0,76.0,0.0,calm,66.0
22.6,0.59,62.0,49.0,9.7,245.0,1.0,87.0,1.0,calm,77.0
26.9,0.79,78.0,54.0,5.5,107.0,1.0,66.0,1.0,energetic,96.0
24.9,0.8,55.0,65.0,9.6,142.0,0.0,69.0,0.0,energetic,88.0
15.0,0.74,69.0,48.0,5.9,271.0,0.0,42.0,0.0,energetic,79.0
23.9,0.67,74.0,61.0,8.6,274.0,0.0,8.0,0.0,energetic,87.0
23.1,0.76,70.0,63.0,10.0,185.0,0.0,48.0,1.0,calm,87.0
7.2,0.43,86.0,50.0,6.6,66.0,1.0,45.0,1.0,calm,76.0
14.9,0.66,41.0,53.0,4.9,151.0,1.0,48.0,0.0,calm,72.0
20.6,0.75,53.0,38.0,7.0,174.0,1.0,26.0,1.0,calm,83.0
26.2,0.66,69.0,49.0,4.8,115.0,0.0,70.0,1.0,energetic,84.0
14.8,0.69,63.0,63.0,9.9,175.0,0.0,48.0,0.0,calm,77.0
16.1,0.68,67.0,54.0,4.7,124.0,0.0,58.0,1.0,calm,75.0
17.8,0.62,76.0,71.0,6.5,71.0,0.0,60.0,0.0,calm,81.0
28.3,0.6,53.0,56.0,7.8,246.0,0.0,72.0,0.0,energetic,85.0
30.5,0.83,86.0,48.0,5.1,297.0,0.0,39.0,0.0,calm,93.0
17.6,0.85,62.0,59.0,6.3,63.0,1.0,34.0,0.0,calm,96.0
5.5,0.54,43.0,33.0,5.3,262.0,1.0,53.0,0.0,energetic,53.0
32.7,0.91,42.0,49.0,9.6,115.0,1.0,46.0,0.0,calm,90.0
21.4,0.68,41.0,41.0,5.0,297.0,1.0,37.0,1.0,energetic,74.0
14.5,0.77,81.0,47.0,6.9,187.0,0.0,41.0,1.0,energetic,80.0
35.6,1.0,51.0,48.0,9.2,70.0,0.0,81.0,0.0,energetic,98.0
5.3,0.54,79.0,44.0,8.7,44.0,0.0,19.0,0.0,energetic,79.0
20.0,0.74,67.0,70.0,5.7,298.0,0.0,14.0,0.0,calm,85.0
17.9,0.76,78.0,55.0,7.6,288.0,0.0,89.0,1.0,energetic,86.0
12.3,0.73,49.0,48.0,5.1,232.0,1.0,34.0,0.0,energetic,72.0
33.4,0.92,56.0,58.0,4.0,134.0,0.0,52.0,1.0,calm,94.0
9.6,0.5,73.0,65.0,5.6,129.0,0.0,72.0,0.0,calm,80.0
28.5,0.68,64.0,46.0,6.5,82.0,1.0,89.0,0.0,calm,93.0
39.9,0.76,74.0,71.0,7.3,34.0,1.0,54.0,0.0,energetic,100.0
21.4,0.82,56.0,55.0,7.9,83.0,0.0,7.0,0.0,calm,85.0
40.0,0.8,71.0,56.0,5.2,290.0,1.0,14.0,1.0,calm,100.0
26.1,0.81,90.0,66.0,7.0,150.0,0.0,49.0,0.0,calm,100.0
18.9,0.79,95.0,49.0,5.2,296.0,0.0,78.0,1.0,energetic,91.0
8.9,0.56,43.0,47.0,5.3,212.0,0.0,88.0,0.0,calm,60.0
19.4,0.78,44.0,58.0,9.1,166.0,1.0,44.0,1.0,energetic,84.0
27.7,0.64,73.0,46.0,6.7,71.0,1.0,77.0,1.0,calm,89.0
33.5,0.74,76.0,49.0,5.9,194.0,1.0,19.0,1.0,energetic,100.0
19.6,0.7,59.0,62.0,6.0,197.0,0.0,36.0,0.0,calm,84.0
7.5,0.47,59.0,61.0,8.0,116.0,1.0,36.0,0.0,energetic,71.0
8.3,0.65,77.0,50.0,9.8,75.0,0.0,13.0,1.0,energetic,79.0
